"","Label","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50"
"14","negative",-0.00258003862078551,-0.0379643861609853,-0.00607276427045643,-0.0051180121896911,0.0037916395235667,-0.00197975025911481,-0.00721600058926658,-0.000399947315151756,0.00444221485547361,-0.00305879109701659,0.00705078474497077,0.00665101360499572,0.00660983372661365,0.00272906985963927,-0.0014229057142794,-0.00311403357267461,-0.00281829073799223,0.00203413564238584,-0.001774952212614,0.00292264757452968,0.000388709971402621,-0.00325422787818969,-0.00356586961293318,0.00237076020421101,0.00160597268118572,0.00201549735786785,0.0145405973138582,0.00750269313463665,-0.00290868464823102,-0.0024778251329133,0.00802734375964113,0.00868475284722981,0.0014419155628436,0.00731800143322764,0.0180172446943057,-0.00310335429768811,0.00822808591947306,-0.00996607139506014,-0.00844574273485555,0.00629232108985353,0.000893401056036411,0.0017223939957755,-0.000615700416102046,0.00107766242167243,-0.00095046047247243,-0.0213462900116117,0.00326861990079782,0.0107071883837059,-0.00567967461700178,-0.00831993293346613
"15","positive",-0.00518245958771194,-0.0400030466533237,-0.00719875665270323,-0.00733912664107127,0.00236349296939721,-0.00663662723247381,0.00417126221227291,0.00523875250588018,-0.028573388075942,-0.00867904637713622,0.0140124852574402,-0.0206738615677596,0.00701931748898212,-0.0665027103545502,-0.00379635332907194,-0.0311579834227671,-0.0294950067744037,-0.000463028841969049,-0.0368943299918263,-0.00709488960337176,-0.0800339184794446,-0.0630462325980462,-0.00222750011455605,0.159268294582373,-0.294136371384713,-0.89894247789648,-0.15859214426534,-0.0131309293789687,-0.0504359653138431,-0.00619217469103357,-0.0702735321982588,-0.026205709308157,-0.0451427091529653,0.000769964621299511,-0.0358614271896558,0.0306365953373742,-0.029853471707956,-0.027514833572166,0.00639775084457901,0.00717342705838286,0.00582594472976186,0.0133394586362251,-0.00421466936035796,0.0123375839786458,0.0121151988303926,7.99226202258545e-05,0.0350133988501306,0.0096847766083308,0.00602020683198241,0.0110295130055002
"16","negative",-0.00253757473003611,-0.027858535807496,-0.00172981876829492,-0.00130132414998741,0.00218412944560944,-0.00231044360826294,-0.00430096797083582,-0.00134433961472651,0.000191815611537306,0.000302583545374883,-0.000644008418995115,0.00176984309510147,0.00670345188239568,0.00296322233018649,-0.00233243721569343,0.00272712963195609,-0.00046914502907269,0.0028168013868075,-0.00306904603049166,0.00680354174991599,-0.00131867443023583,-0.00254802941481896,-0.00465842086918479,0.00521918123805037,-0.00827493784862426,-0.00177787776834889,-0.00255894559527358,0.00154782156644688,0.00315324535674068,0.00273936356325726,0.0059196501527654,-0.0113987863395761,-0.000644788704490125,-0.00885989466260872,-0.000348533459773699,-0.00125727266272742,-0.00347584774651806,-0.00254035416482088,-0.00345130133617706,0.0021369339047326,-0.0141110161702372,-0.00113624561731224,-0.00436885833114762,0.0110365246187163,0.00566057591328296,0.0124150275728407,-0.000387239059309368,-0.00303128490903305,0.00345500723238019,0.000554232955834661
"17","positive",-0.00366690655722227,-0.0311818008619535,-0.00414225754712763,-0.00309666308738282,0.0033709084913969,-0.00087474829313404,-0.00258199805955854,0.0017976805853934,0.00249801349223798,-0.00475296258365744,-0.000467735521989204,0.000780499504465045,-0.0015232999371772,-0.00704936915133998,0.00598636257624573,-0.00310314018667557,0.00410770297565612,0.00370706636672491,0.00220754123123322,0.000444037635031522,-0.00355174481340617,0.000722188812510214,0.000155578143669708,0.000232940820345268,-0.00309045222354392,0.0028729723839613,0.0028837918085832,0.00400194851269341,-0.000310693421160818,0.00320890338553607,-0.0141487162516944,0.00347354457110005,0.000170917657351411,-0.00437619332746805,0.00454633766767547,-0.000103583938437714,0.000800789251059427,0.0123032426443613,-0.00609597750179904,0.00259723445678495,-0.00264681192817688,-0.00306831386904515,0.00303141343233098,0.00190668262983111,-0.00693294253909992,-0.0054207115361264,0.00176512796963888,-0.000283897351495997,0.00320931077262479,0.000860686825334402
"18","negative",-0.00369991924846875,-0.0336103342494894,-0.00437431913050967,-0.00358790622713798,0.00239667375500126,-0.00294311807630486,-0.00509663812209396,-0.00248596601138614,0.00337422006984239,-0.00144410068901529,0.00391081347452963,0.00129450325717422,0.0010384393084195,0.00271288887573438,-0.000510160751809448,-0.00603061532856234,-0.0015751843510238,0.00198860103519389,-0.00178602768424867,0.00382312750677882,0.000663065141371187,-0.000878945608417708,-0.0038405551501475,0.0041943283193477,0.00554863208473794,-0.00136426984842485,0.00438039160163362,0.00499858323983892,-0.00151660204828807,0.00172878244086282,0.00587103143640109,0.00561888955640347,0.0036405389644829,0.00341650503358556,0.00924444747334448,-0.00276350440050044,0.00376516915338356,-0.00795403586406244,-0.00408130859075246,0.00365646198817077,0.0052560970224869,-0.00206725834346451,0.00317490388425289,0.0048417813020245,-0.012166778940635,-0.0051845994677118,0.00171847397108217,-0.00100225837013199,0.000761568370788476,-0.00828519900190127
"19","positive",-0.0021105809319491,-0.0312068671292259,-0.0046427149280577,-0.00126905009208008,0.00322727364425411,-0.00233740929620856,-0.00474083132065187,-0.00363358932597746,0.0031953036609347,0.00151755415895369,-0.00385952991410097,0.00278965088125602,0.0101319082576865,-0.000829478273126918,0.000704408672738289,0.00662861472824976,-0.000123489680869673,0.00199168490681641,-0.00416269482840731,0.00451685672944232,-0.00172250448170134,0.002204713481919,-0.00399808757029495,-0.00625923353767189,0.00134104077959182,0.0021277519460363,-0.00516766369565129,0.00311312146912914,0.00135585820814047,0.00864251578357726,0.00741939972598671,-0.00775069447630265,-0.00365973609301446,-0.0028518599330204,0.00405695023205009,-0.00346342952339731,-0.00281419323730439,0.00576571625333234,-0.00684461709742936,-0.00145506147029224,0.00695089687135419,-0.00111359382477522,-0.00526955341939353,-0.0038198100839925,-0.00284325062203246,-0.00147884133624533,-0.000689204633800531,-0.0119945227444506,0.0167884771537327,0.00230695228726364
"20","negative",-0.00201401169195181,-0.0292204699099435,-0.00155438812385567,0.00368904275550211,0.00275650799305447,-0.00228138434716393,-0.0014103690380373,-0.00220524417305684,0.00314270065619302,-0.00459790094260501,-0.000407958260660573,-0.00739634372957394,0.0013306010210311,-0.0111158329979703,-0.00598340474392573,0.00242079251088161,0.00361865437386364,0.00246680869983291,0.003560106241073,-4.59382743118945e-05,-0.00238060383061099,0.000497426613470798,-0.00115748163996221,0.00338662002095778,-0.00498006733236113,-0.00523260373103488,0.00805414039964876,0.00249859567166018,0.00178113288652252,0.00551468703342448,0.00272723323905415,0.00405626536319934,0.0082118929147539,0.00148223810498267,0.0089505026254991,0.000899116263836977,0.0018095683844397,-0.000250849649961519,-0.00318778340606383,-0.00879351273998247,0.00236791079947613,-0.0024554189336355,-0.00523595998908669,0.00821290901847033,0.00397880440637425,0.00740320495568398,-0.00699120762787118,-0.00347539566924037,0.00933909314829736,0.00834819917713535
"21","positive",-0.00340061038380981,-0.0232247719637391,-0.00343495852754762,-0.00251780574670176,0.00214426720025009,-0.00220556878765305,-0.00158795802637871,-0.00201464549714853,0.00186179947554336,-0.00256383764255833,0.000404354892239459,0.00254872792030265,0.000449302837036199,0.000562743055860707,0.00138687303563066,-0.00370678201755528,-0.000393277299691083,0.00183698001957383,-0.00227378924037506,0.00284109843563761,-0.000610236255375064,-0.00159385899739163,6.85740101151469e-06,0.00182992692105717,-0.000102008671528149,-0.000528236138574871,0.00475176518558455,2.06383520941968e-06,-0.00222530348660182,-0.00157774879916926,0.00122115077309941,0.00181939496585968,0.00121560582523247,0.00294618122358627,0.00424647935347336,0.00152786582017211,0.00487679583845453,-0.000159492043763769,-3.90761359459005e-05,0.00274355421772817,0.00085693530828246,-0.000957760861094091,0.000189549593202244,-0.000559349955694396,-1.90180943161134e-05,-0.00447264590649756,0.00145188013734695,0.000788073291721269,-5.75771244883213e-05,-0.00334463448214283
"22","negative",-0.00333637804611089,-0.037737427609287,-0.00420075515589725,-0.00471772354975667,0.00317683669659352,-0.00211644412691658,-0.00503544380483353,-0.00123424271568109,0.00433078312794813,-0.00395674239498334,0.00142229041803077,0.00361717729580809,0.000496233351003669,-2.20255783421831e-06,0.00388652487980022,-0.00409362496768644,-0.00346696385196914,0.00432952422842602,-0.00111076283434894,0.0025419923581641,0.00136501594118821,-0.00500927917741102,0.00119121816449865,0.00273658629075892,-0.00349224624287837,0.00310252807119335,-0.000344157436942721,0.00466388914346844,-0.00147884419592178,-0.00133703267447771,0.00474362941231122,-0.000802501461185633,0.0030456160410074,-0.000576783346946862,0.00611364803649042,-0.00566704503919564,0.00707806436202127,-0.00541004853428602,-0.00125468613725644,0.00258448835755167,0.00350845395528413,-0.00116353658718254,0.00295565511238835,0.00309533214705938,-0.00571498952389759,-0.0115887053869577,0.00603622403359208,-0.00168527739081721,-0.00380807569762019,-0.00825832336060108
"23","positive",-0.00305507808034615,-0.0426274808043297,-0.00796337193686467,0.00170876426986807,-0.0050435009287561,-0.00650572605049281,-0.00455458992242614,0.000443898589541294,0.00914971588599107,-0.010109164626841,0.0135482248488269,0.0234572734639395,0.00757989527304721,0.00408684500623036,-0.00231042379290687,0.00348146861552727,-0.0210109380033964,-0.0209928603421685,0.0431271411873274,0.0114525087515995,-0.00912691495972449,0.019196539739791,0.00816090963012758,0.0167807127864383,-0.00104696289354506,0.0164086656641597,0.0408891601887007,0.0289418700412289,0.026282464821332,-0.0316498486249008,-0.022327000832711,0.0155985885832181,0.0390409411131703,0.48372870928621,-0.782411635368741,-0.333795626511883,-0.0583615849879932,-0.0127024343633917,0.0153119867546738,0.0144266212616225,-0.047400317548415,-0.0153399747843237,-0.0201235354495176,0.0294455298935402,-0.0264620430289853,-0.0160002608256322,-0.0133979353874104,0.0180134690337278,0.017722830298666,0.00844512736695338
"24","negative",-0.00271024307772545,-0.0295615075575592,-0.00415810909257225,-0.000725651964525451,0.00228156517264433,-0.00258591692784901,-0.00275458192656259,-0.00257667686166505,0.00295744564625957,-0.00271024873621778,-0.000914201515126678,0.00196645542145264,-0.00164233205466656,0.00134355446137264,0.00213519626100037,-0.00492719150907052,-0.00162818373068142,0.00367453674177442,-0.000855626154487014,-0.000926440719110997,-0.000248201923381945,-0.00537871389433326,-0.00330900549475647,0.000653769747724456,-0.00340478105167091,0.000825050402238243,-0.000150874187074959,0.00145342956444145,-0.000152341191349103,-7.26586237867458e-05,0.00365309090060634,0.00410673594137937,0.000264584102259319,0.00441651319674744,0.00194914016844362,-0.00234321135934751,0.00166560093056868,-0.00313167786969818,-0.00130721613455357,-0.00132059592179723,0.0058536994571027,-0.004137482587796,-0.000708002960046246,-0.00114786874200524,-0.00600960202910916,-0.00155754817290022,0.0040492241904347,0.000540492822156915,-0.00304324397654497,-0.0014194164753655
"25","negative",-0.00286001643161154,-0.0363646354405366,-0.00571617108733443,-0.00491190240461237,-0.000867994282468031,-4.61165800014494e-05,0.00285978809526878,-0.00231229200018525,0.00398294727965047,-0.000573854497476759,0.00297090991969509,0.00258305849487506,0.000179466444902942,0.00227637860501693,0.000411274880231471,-0.0050406069899135,0.00335530457391501,0.00242806234100333,-0.000837354391053477,-0.00105598362626894,0.000574167815171806,-0.0026888636794234,-0.000866914629015985,0.00464271463596711,0.00630078669176657,-0.000825363216311039,-0.00393273122241507,-0.00171888103411131,0.000352083107664886,0.00831747078005323,0.00372979955857408,0.00668849636696758,-0.00510237290200704,-0.00408128554862286,0.000962917676809271,-0.00296567091233772,0.00510261598383029,-0.00101267891747347,-0.00486160237568129,0.00125353887559632,0.00437521440759513,-0.00352021357318635,-0.000180738057791792,-0.00606933205445757,-0.00758630151061288,-0.00121817053040609,0.00839409317387277,0.0107228358799293,0.000154054571676831,0.00150432335367709
"26","positive",-0.00485728640325709,-0.0342109627579009,-0.00565664901456131,-0.00357913371532909,0.0037031857029618,-0.000895077506459661,-0.00609232983637711,-0.000221195218070009,-0.00180648101993907,0.00317388417361478,0.00812667113885199,0.000700837265536642,0.00402376541673845,-0.000469472313147966,-0.00250727313936672,-0.00670390164322606,0.000281310064392177,0.00994429832585108,0.000710975850241785,0.0026780436621283,0.00116461965702012,-0.00491662231222433,-0.00409285495716487,0.0037720247880138,0.00327618187154839,-0.00332928714148761,-0.00394133425318278,-0.00118772695670316,-0.00588409581321264,-0.0248831461989445,0.00396039449177099,0.00713077453314629,0.00375893722675472,0.000990171161512407,0.0091308752421253,-0.00186843846906411,0.011014018707813,-0.0016467586047905,-0.0074609967255285,0.00244821905126567,0.00455674757187884,0.000269544734487302,0.0125734655295807,-0.00891593218606771,0.00323994856000958,-0.00699529888383334,-0.00701615683198337,0.00670210115447668,-0.00174435124961127,-0.00593118728657475
"27","positive",-0.00220762919155076,-0.0276327758191335,-0.00325127263879223,-0.0017799320875371,0.000696804233659308,-0.00162984764844619,-0.00294408535907761,-0.00132148609769141,0.00275946303081967,-0.000181684011448922,0.00265080982198886,-0.00108838914955437,0.00119145183699279,-0.00308130696902419,-0.000169030520323246,-0.00428763721725418,-0.00212465400844479,-0.000753335427913362,-0.000991421420424542,0.000663600909466631,-0.001051376047662,-0.00038315838509693,-0.00140394469877144,0.00158712610127985,-0.00193235533290412,0.000559355060858399,0.00241679684798141,0.00114994670993326,-0.000135923694177668,-0.000111685051144028,0.00346694572968905,0.00139599426981154,-0.000901599348584433,0.00288957496997092,0.00358894198421406,-0.00230937661209725,-0.00104953487243723,-0.00208715320396578,-0.00128536231819377,0.000136343951909457,0.000483909759376674,0.00142571527395123,0.000659063005247593,-0.000741567545288898,0.0011866535466415,-0.00263860221262756,-0.00015788926688158,-0.000419863897646662,-0.000893665978986096,-0.00197059089103772
"28","negative",-0.00736776152096554,-0.0302305013342491,-0.00033599801055599,-0.00206974635904306,0.00313137307295468,-0.00090771943529025,-0.00458485950495677,-0.00311601056270351,0.00112868765474131,-0.00272563825153836,0.00492965211394136,-0.00260112611107456,-9.37915358813343e-05,0.00490671903695152,-0.0010005309884179,-0.00188701450622099,0.000520528052159255,0.0022302226217529,0.00223069391786502,0.00277160308154441,-0.00264230351742952,0.00153151089693159,0.00338600805711669,-0.000609062638158637,-0.00128979206635658,-0.000781617108040996,0.00870079569797698,0.000462600171540339,-0.000747299389186379,0.00175578418725889,0.00123777947973984,0.00201296026586014,0.00211883746875483,0.00702263525973843,0.00576367605340714,0.000885047967298102,0.00682250383755182,0.000917913465841177,-0.000809196247899475,0.00970260903112423,-0.00257978052177801,-0.00172281480049514,-0.00713542287498815,0.00164082943147102,0.000884102799790191,-0.00355911918052846,0.00494543519788834,-0.00742722602780398,-0.00296085426220166,-0.0043779144822986
